Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Province,City,Country,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Shipping Cost,Profit
ZA-2023-100178,2023-10-29,2023-11-05,Standard Class,Andile Van der Merwe,Consumer,-,Paarl,South Africa,Technology,Monitors,Monitors - Pro 776,5,2199.32,0.24,8355.69,254.88,732.91
ZA-2022-103591,2022-03-13,2022-03-14,Same Day,Andile Van der Merwe,Consumer,Western Cape,Cape Town,South Africa,Furniture,Bookcases,Bookcases - Standard 629,4,770.93,0.05,2929.55,88.23,213.08
ZA-2024-102090,2024-05-22,2024-05-23,Standard Class,tshepo mahlangu,Corporate,Western Cape,Paarl,South Africa,Office Supplies,Printer Ink,Printer Ink - Standard 923,1,1036.28,0.15,880.84,201.58,196.15
ZA-2022-105626,2022-02-19,2022-02-21,Standard Class,Wendy Radebe,Consumer,North West,Mahikeng,South Africa,Technology,Accessories,Accessories - Lite 156,1,704.32,0.15,598.67,109.53,132.32
ZA-2024-106168,2024-12-04,2024-12-07,Same Day,Kagiso Du Toit,Consumer,North West,Rustenburg,South Africa,Technology,Laptops,Laptops - Standard 850,1,13243.41,0.11,"R 11,847.91",220.73,2168.1
ZA-2023-105584,22.05.2023,24/05/2023,Standard Class,Francois Khumalo,Home Office,Gauteng,Sandton,South Africa,FURNITURE,Desks,Desks - Basic 495,1,6920.47,0.15,5882.4,181.78,112.89
ZA-2023-101514,2023-11-14,2023-11-16,Second Class,Nomvula Fourie,Consumer,Northern Cape,Kimberley,South Africa,Furniture,Office Chairs,Office Chairs - Lite 365,2,2010.06,0.22,"R 3,117.94",99.66,-77.89
ZA-2024-103046,16.01.2024,2024-01-21,First Class,Francois Van der Merwe,Home Office,LP,Polokwane,South Africa,TECHNOLOGY,Smartphones,Smartphones - Standard 382,1,9998.67,0.49,5130.57,259.98,-265.34
ZA-2024-102002,2024-12-08,12/10/2024,Second Class,andile radebe,Corporate,Free State,Welkom,South Africa,Office Supplies,  Binders  ,Binders - Basic 578,1,31.57,0.16,26.53,32.89,6.43
ZA-2024-103461,2024-02-25,2024-02-29,Same Day,Thabo Du Toit,Home Office,Free State,Welkom,South Africa,Technology,Smartphones,Smartphones - Basic 468,1,1497.64,0.0,1497.64,196.32,379.26
ZA-2024-106273,2024-10-25,2024-10-27,First Class,Lindiwe Sithole,Corporate,Mpumalanga,Witbank,South Africa,Technology,  Networking  ,Networking - Plus 849,1,485.18,0.14,418.77,196.22,51.86
ZA-2023-104674,2023-03-18,2023-03-21,Second Class,Sibusiso Van der Merwe,Consumer,NaN,Upington,South Africa,Technology,Networking,Networking - Lite 349,8,37145.0,unknown,2674.44,125.57,386.87
ZA-2022-104430,14/11/2022,2022-11-15,Same Day,Rudzani Khumalo,Consumer,north west,Mahikeng,South Africa,Office Supplies,Binders,Binders - Basic 327,3,118.74,0.36,228.44,142.42,19.4
ZA-2023-104886,2023-01-07,08/01/2023,Standard Class,Annelie Mokoena,Consumer,LP,Tzaneen,South Africa,Office Supplies,Labels,Labels - Lite 388,2,38.23,0.16,64.37,72.86,11.86
ZA-2022-101161,2022-11-24,26.11.2022,Same Day,Annelie Radebe,Consumer,free state,Bloemfontein,South Africa,Office Supplies,Paper,Paper - Pro 131,5,64.5,0.46,175.63,147.84,7.25
ZA-2023-101921,2023-12-26,2023-12-27,Second Class,Karabo Fourie,Corporate,North West,Rustenburg,South Africa,Technology,Smartphones,Smartphones - Lite 148,1,13256.91,0.17,11064.13,274.27,1680.2
ZA-2023-101309,2023-06-27,2023-07-04,Second Class,Karabo Dlamini,Consumer,Western Cape,Paarl,South Africa,Office Supplies,Binders,Binders - Standard 974,1,28.54,0.26,21.18,161.16,3.37
ZA-2024-104241,17-Jan-2024,2024-01-19,Standard Class,Annelie Pretorius,Home Office,kwazulu-natal,Durban,South Africa,Technology,Monitors,Monitors - Pro 417,1,5488.99,0.16,4594.33,200.65,648.75
ZA-2022-101028,03/19/2022,2022-03-22,Standard Class,Riaan Radebe,Consumer,Mpumalanga,Mbombela,South Africa,Office Supplies,Paper,Paper - Pro 642,1,28.97,0.15,24.63,124.37,5.69
ZA-2024-101305,2024-06-21,2024-06-25,Same Day,Precious Van der Merwe,Corporate,Northern Cape,Kimberley,South Africa,Technology,Laptops,Laptops - Plus 646,10,7311.32,0.21,57778.76,1205.08,6746.22
ZA-2023-105557,04/07/2023,2023-04-08,Standard Class,Bongani Zulu,Consumer,North West,Mahikeng,South Africa,Furniture,Office Chairs,Office Chairs - Basic 991,2,1251.27,0.15,2127.16,149.66,36.45
ZA-2024-100101,2024-11-15,2024-11-19,First Class,Sipho Khumalo,Corporate,Western Cape,Stellenbosch,South Africa,Office Supplies,Labels,Labels - Standard 879,3,110.16,0.19,266.35,190.16,
ZA-2023-101697,2023-03-21,2023-03-23,First Class,Tshepo Sithole,Consumer,Eastern Cape,Gqeberha,South Africa,office supplies,Paper,Paper - Plus 593,3,149.37,0.05,425.7,33.93,119.4
ZA-2022-104544,2022-12-16,17.12.2022,Second Class,Precious Radebe,Home Office,limpopo,Polokwane,South Africa,Technology,Laptops,Laptops - Plus 178,3,10366.82,0.28,22319.01,696.14,1182.95
ZA-2024-102833,2024-11-16,18/11/2024,First Class,Carmen Radebe,Consumer,Gauteng,Sandton,South Africa,Office Supplies,Stationery,Stationery - Lite 653,4,122.03,0.41,286.63,120.23,21.66
ZA-2023-102824,20/08/2023,25/08/2023,Second Class,Andile Dlamini,Consumer,Eastern Cape,Mthatha,South Africa,Furniture,Sofas,Sofas - Pro 774,1,9500.09,0.15,8075.07,205.63,-459.93
ZA-2023-105272,14/09/2023,2023-09-21,Same Day,Rudzani Steyn,Corporate,EC,East London,South Africa,office supplies,Labels,Labels - Basic 809,2,40.16,0.1,72.29,140.93,15.61
ZA-2022-100358,2022-11-03,11/10/2022,Second Class,Tshepo Mahlangu,Corporate,Western Cape,Paarl,South Africa,Office Supplies,Labels,Labels - Standard 505,2,122.78,0.33,164.22,62.38,20.86
ZA-2022-106301,04/02/2022,2022-02-06,Standard Class,Bongani Steyn,Consumer,Eastern Cape,Mthatha,South Africa,Furniture,Desks,Desks - Lite 752,5,6390.96,0.1,R28759.34,606.03,1386.62
ZA-2023-101202,2023-04-30,,First Class,Karabo Fourie,Corporate,North West,Mahikeng,South Africa,Technology,Networking,Networking - Basic 387,4,3223.44,0.05,12249.09,331.53,2814.1
ZA-2022-101419,2022-03-02,2022-03-03,First Class,Zanele Mokoena,Corporate,mpumalanga,Witbank,South Africa,Office Supplies,  Binders  ,Binders - Plus 984,5,142.75,0.05,678.08,195.31,163.05
ZA-2022-102989,2022-02-08,09.02.2022,First Class,Annelie Mokoena,Consumer,Limpopo,Tzaneen,South Africa,Office Supplies,Printer Ink,Printer Ink - Plus 171,4,863.1,0.05,3279.76,186.02,1066.49
ZA-2024-106241,16.10.2024,2024-10-19,First Class,Wendy Naidoo,Consumer,Western Cape,Stellenbosch,South Africa,OFFICE SUPPLIES,Binders,Binders - Pro 759,2,108.12,0.08,198.06,-,48.99
ZA-2023-105174,09/11/2023,2023-09-16,Second Class,Annelie Van der Merwe,Home Office,Northern Cape,Kimberley,South Africa,Furniture,Office Chairs,Office Chairs - Standard 885,2,1091.39,0.0,2182.78,180.54,175.07
ZA-2022-103982,2022-03-19,21.03.2022,Same Day,mpho pretorius,CORPORATE,EC,Gqeberha,South Africa,Furniture,Office Chairs,Office Chairs - Standard 961,1,2422.88,0.2,1938.3,71.55,-20.93
ZA-2023-101703,2023-10-29,2023-11-01,Standard Class,-,Consumer,KwaZulu-Natal,Durban,South Africa,Office Supplies,Stationery,Stationery - Standard 733,4,248.95,0.05,942.54,96.53,238.23
ZA-2024-101348,07.08.2024,2024-08-12,First Class,Precious Maseko,Consumer,EC,East London,South Africa,Technology,Monitors,Monitors - Lite 241,3,8173.23,0.05,23293.72,473.64,4134.07
ZA-2022-102659,2022-12-30,2023-01-03,Standard Class,Pieter Du Toit,Consumer,north west,Rustenburg,South Africa,Furniture,Office Chairs,Office Chairs - Standard 487,1,3212.26,unknown,2302.16,120.73,-112.46
ZA-2022-105305,2022-06-29,2022-07-01,Second Class,Carmen Zulu,Consumer,Western Cape,Cape Town,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Basic 251,2,7720.46,0.04,14753.95,322.28,88.59
ZA-2023-104556,2023-01-10,15/01/2023,First Class,Naledi Mokoena,CORPORATE,Free State,Welkom,South Africa,Office Supplies,  Paper  ,Paper - Pro 131,1,42.22,0.24,R 31.92,97.59,4.95
ZA-2024-101975,2024-12-27,03/01/2025,Standard Class,Precious Zulu,Consumer,Northern Cape,Kimberley,South Africa,Technology,Laptops,Laptops - Standard 285,4,3479.93,0.42,8008.78,317.63,-87.41
ZA-2023-102791,2023-07-14,,Standard Class,Karabo Radebe,Consumer,Northern Cape,Kimberley,South Africa,Furniture,Office Chairs,Office Chairs - Lite 999,5,2420.62,0.05,11497.97,212.3,890.14
ZA-2022-101810,2022-12-27,28-Dec-2022,Standard Class,Mpho Zulu,Consumer,Northern Cape,Upington,South Africa,Furniture,Office Chairs,Office Chairs - Pro 313,2,1944.01,0.23,2987.79,133.75,-72.17
ZA-2022-101911,07/25/2022,27.07.2022,Same Day,Karabo Van der Merwe,Corporate,NaN,George,South Africa,Technology,  Monitors  ,Monitors - Lite 344,5,5185.27,0.1,"23,333.69",387.48,4301.12
ZA-2023-102124,2023-08-11,2023-08-12,First Class,Mpho Maseko,Consumer,Free State,Bloemfontein,South Africa,Office Supplies,Printer Ink,Printer Ink - Pro 653,2,304.24,0.1,547.63,178.62,191.77
ZA-2024-100851,2024-02-09,16.02.2024,Second Class,Tshepo Steyn,Consumer,Mpumalanga,Witbank,South Africa,Furniture,Bookcases,Bookcases - Plus 128,1,1917.36,0.0,1917.36,49.47,205.45
ZA-2023-106276,2023-12-14,2023-12-16,Same Day,Dineo Zulu,CONSUMER,Northern Cape,Kimberley,South Africa,office supplies,Printer Ink,Printer Ink - Plus 696,8,149.71,0.69,368.28,35.85,-9.0
ZA-2024-103969,2024-11-10,2024-11-12,Second Class,Rudzani Khumalo,Consumer,North West,Rustenburg,South Africa,office supplies,Paper,Paper - Pro 604,1,28.04,0.33,18.68,28.47,1.94
ZA-2023-101035,29.11.2023,03-Dec-2023,Same Day,Lindiwe Maseko,Consumer,North West,Rustenburg,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 126,2,358.88,0.6,290.44,116.38,8.26
ZA-2024-105292,2024-11-19,20.11.2024,Second Class,Annelie Botha,Consumer,Limpopo,Polokwane,South Africa,technology,Laptops,Laptops - Plus 550,4,7070.79,0.31,19626.28,449.9,815.81
ZA-2022-104014,2022-12-12,2022-12-19,Second Class,Naledi Fourie,Corporate,Western Cape,Cape Town,South Africa,Furniture,Office Chairs,Office Chairs - Pro 211,1,1251.04,0.55,559.1,,-114.8
ZA-2024-106387,2024-07-11,2024-07-16,Standard Class,Zanele Mahlangu,CORPORATE,Limpopo,Polokwane,South Africa,Office Supplies,Labels,Labels - Standard 614,2,57.62,0.0,115.23,23.6,33.05
ZA-2022-103794,2022-04-15,04/19/2022,First Class,Naledi Zulu,Corporate,Mpumalanga,Mbombela,South Africa,OFFICE SUPPLIES,Stationery,Stationery - Pro 670,2,107.39,0.1,193.31,41.05,50.41
ZA-2022-105734,12/05/2022,06.12.2022,Same Day,Carmen Mokoena,Consumer,Free State,Bloemfontein,South Africa,TECHNOLOGY,Laptops,Laptops - Basic 489,1,6538.05,0.23,5036.14,171.72,472.83
ZA-2022-103507,2022-08-25,26/08/2022,Second Class,Lindiwe Nkosi,HOME OFFICE,Limpopo,Polokwane,South Africa,Office Supplies,Paper,Paper - Basic 214,5,74.65,0.15,317.26,188.83,70.4
ZA-2022-104846,12/28/2022,2022-12-29,Second Class,Kagiso Steyn,Corporate,Western Cape,Cape Town,South Africa,Office Supplies,Printer Ink,Printer Ink - Basic 120,1,1187.74,0.24,907.21,77.78,206.16
ZA-2022-100357,10/10/2022,12/10/2022,Standard Class,carmen khumalo,Consumer,Free State,Bloemfontein,South Africa,Furniture,Office Chairs,Office Chairs - Basic 951,1,3195.89,0.05,3041.65,146.25,221.35
ZA-2024-104379,11/12/2024,2024-12-14,Standard Class,Karabo Mokoena,Consumer,Limpopo,Polokwane,South Africa,Technology,Monitors,Monitors - Basic 101,5,5766.9,0.19,23409.3,697.89,-
ZA-2023-105198,2023-08-27,2023-08-31,First Class,Precious Steyn,Home Office,Mpumalanga,Witbank,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 121,1,692.64,0.15,588.74,115.14,158.23
ZA-2024-100682,16/05/2024,2024-05-23,Second Class,Lerato Van der Merwe,Consumer,Limpopo,Polokwane,South Africa,office supplies,Stationery,Stationery - Basic 927,1,129.91,0.05,123.42,46.86,36.84
ZA-2023-106493,2023-01-28,2023-02-01,Second Class,Pieter Zulu,Home Office,western cape,George,South Africa,Technology,Accessories,Accessories - Basic 772,2,1315.07,0.23,2031.87,95.08,335.84
ZA-2022-104518,2022-08-20,2022-08-24,Same Day,Johan Mahlangu,Consumer,Mpumalanga,Witbank,South Africa,Furniture,Desks,Desks - Basic 362,10,3310.64,0.05,31451.04,649.06,1973.64
ZA-2024-101386,2024-01-06,2024-01-08,First Class,Lindiwe Fourie,Corporate,Free State,Welkom,South Africa,technology,Laptops,Laptops - Lite 865,4,15856.74,0.03,61530.62,1240.64,13957.9
ZA-2022-101070,2022-10-18,10/25/2022,First Class,Kagiso Pretorius,Corporate,Free State,Welkom,South Africa,Furniture,  Office Chairs  ,Office Chairs - Pro 261,5,782.33,0.34,2573.45,185.34,-225.5
ZA-2024-101639,2024-12-08,12/12/2024,Standard Class,Mpho Fourie,Consumer,,Polokwane,South Africa,Office Supplies,Paper,Paper - Basic 202,5,145.94,0.13,631.91,189.56,149.4
ZA-2023-101362,2023-03-06,2023-03-11,Second Class,Lindiwe Radebe,Corporate,Gauteng,Soweto,South Africa,OFFICE SUPPLIES,Binders,Binders - Plus 243,1,92.18,0.6,36.87,75.84,-1.12
ZA-2023-102083,2023-05-05,2023-05-08,First Class,Karabo Radebe,Consumer,Northern Cape,Kimberley,South Africa,Technology,  Accessories  ,Accessories - Standard 555,4,562.31,0.45,1237.08,-,37.22
ZA-2022-100732,08/03/2022,2022-08-10,Second Class,Zanele Mokwena,Corporate,KwaZulu-Natal,Pietermaritzburg,South Africa,office supplies,Stationery,Stationery - Basic 560,1,91.13,0.15,77.46,76.27,18.52
ZA-2023-105428,30.08.2023,31/08/2023,Second Class,,Consumer,KwaZulu-Natal,Durban,South Africa,OFFICE SUPPLIES,Stationery,Stationery - Lite 737,2,40.59,0.0,81.18,155.95,22.62
ZA-2022-100278,2022-05-14,2022-05-16,Standard Class,Naledi Mahlangu,Corporate,Limpopo,Polokwane,South Africa,Office Supplies,Stationery,Stationery - Lite 542,10,49.33,0.15,419.33,115.4,82.19
ZA-2024-103630,2024-03-14,2024-03-15,Standard Class,karabo mokoena,Consumer,limpopo,Tzaneen,South Africa,Technology,Networking,Networking - Basic 810,2,707.64,0.15,1202.99,54.01,163.39
ZA-2024-104671,2024-06-21,2024-06-23,Standard Class,Nomvula Mokoena,Corporate,Gauteng,Johannesburg,South Africa,Technology,Monitors,Monitors - Basic 925,6,4961.76,0.19,24156.39,467.19,2483.25
ZA-2023-105393,31/05/2023,2023-06-03,Second Class,Lindiwe Nkosi,Home Office,Limpopo,Polokwane,South Africa,office supplies,Labels,Labels - Pro 331,2,37.78,0.0,75.56,155.2,22.2
ZA-2023-102105,18/12/2023,2023-12-19,Second Class,Lerato Steyn,Consumer,North West,Rustenburg,South Africa,Furniture,Bookcases,Bookcases - Basic 412,2,684.68,0.61,535.57,84.6,-131.97
ZA-2023-106255,2023-12-10,2023-12-11,Second Class,Karabo Maseko,Home Office,Northern Cape,Upington,South Africa,Office Supplies,Labels,Labels - Basic 799,2,9.92,-,14.13,71.08,1.99
ZA-2023-104004,2023-01-28,02/01/2023,Same Day,pieter coetzee,Home Office,Mpumalanga,Witbank,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Basic 982,2,1759.07,0.06,3291.56,172.42,-19.5
ZA-2024-100859,11-Aug-2024,08/18/2024,Second Class,Pieter Sithole,Consumer,North West,Rustenburg,South Africa,Technology,  Monitors  ,Monitors - Plus 202,3,8092.74,0.0,24278.23,435.52,4439.89
ZA-2023-105992,28-Oct-2023,2023-11-04,Second Class,Pieter Botha,Consumer,NC,Upington,South Africa,Furniture,Bookcases,Bookcases - Standard 382,2,1527.79,0.09,2774.29,95.53,140.44
ZA-2023-104269,24-Jul-2023,2023-07-27,Same Day,Lindiwe Maseko,Consumer,North West,Rustenburg,South Africa,technology,Smartphones,Smartphones - Pro 194,5,7565.29,0.05,35935.11,757.43,6157.0
ZA-2024-104143,2024-09-04,06.09.2024,Same Day,Sibusiso Du Toit,Home Office,Limpopo,Tzaneen,South Africa,Technology,Accessories,Accessories - Basic 179,5,906.79,0.05,4307.23,139.16,NaN
ZA-2022-104170,2022-08-13,08/18/2022,Second Class,Nomvula Mahlangu,Consumer,Northern Cape,Upington,South Africa,Technology,Monitors,Monitors - Lite 816,1,5736.56,0.6,2294.62,243.44,-270.06
ZA-2024-104356,2024-05-03,2024-05-05,First Class,Pieter Sithole,Consumer,North West,Mahikeng,South Africa,Furniture,Office Chairs,Office Chairs - Basic 721,1,3233.74,0.0,3233.74,173.5,348.8
ZA-2024-101020,2024-05-03,2024-05-04,First Class,Sibusiso Coetzee,Consumer,North West,Rustenburg,South Africa,TECHNOLOGY,Accessories,Accessories - Pro 446,3,271.36,0.05,773.38,177.87,190.71
ZA-2024-106009,20-May-2024,2024-05-24,Standard Class,Riaan Radebe,Home Office,-,Sandton,South Africa,FURNITURE,Office Chairs,Office Chairs - Standard 605,5,2414.8,0.45,6640.7,200.36,-940.65
ZA-2022-101357,13.02.2022,2022-02-15,Standard Class,Naledi Mahlangu,Corporate,Limpopo,Tzaneen,South Africa,Furniture,Office Chairs,Office Chairs - Basic 627,4,2599.78,0.3,7279.38,312.53,-460.79
ZA-2023-101881,2023-11-16,2023-11-23,Second Class,Carmen Du Toit,Consumer,Eastern Cape,Mthatha,South Africa,Technology,Smartphones,Smartphones - Standard 689,5,6974.09,0.24,"R 26,352.23",571.92,2664.03
ZA-2022-102079,2022-12-23,2022-12-26,Standard Class,Zanele Zulu,Home Office,Mpumalanga,Witbank,South Africa,FURNITURE,Storage Cabinets,Storage Cabinets - Plus 316,2,1292.25,0.23,2002.66,110.21,-190.67
ZA-2023-100417,2023-11-20,2023-11-23,First Class,Karabo Fourie,Corporate,North West,Mahikeng,South Africa,Office Supplies,Labels,Labels - Basic 574,4,32.24,0.4,77.6,183.42,7.0
ZA-2024-101729,2024-07-22,,First Class,Karabo Zulu,Consumer,Limpopo,Tzaneen,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 777,3,588.19,0.6,705.82,85.39,19.7
ZA-2023-106347,2023-12-20,2023-12-22,Standard Class,Nomvula Fourie,CONSUMER,Gauteng,Midrand,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Basic 690,2,6342.37,0.2,"R 10,160.96",281.17,-786.14
ZA-2023-102386,2023-12-04,05-Dec-2023,Second Class,Pieter Botha,Consumer,Western Cape,George,South Africa,OFFICE SUPPLIES,Stationery,Stationery - Basic 272,3,232.28,0.22,542.02,185.84,85.04
ZA-2024-106094,2024-12-31,2025-01-03,Same Day,Mpho Coetzee,Consumer,Limpopo,Polokwane,South Africa,Office Supplies,Stationery,Stationery - Plus 397,1,162.3,0.32,109.63,unknown,11.56
ZA-2024-105652,2024-12-08,10/12/2024,Second Class,Dineo Mokwena,Home Office,North West,Mahikeng,South Africa,Office Supplies,Labels,Labels - Lite 882,8,129.32,0.18,852.55,53.58,177.31
ZA-2024-103217,11/26/2024,2024-11-28,Standard Class,Zanele Naidoo,Corporate,Limpopo,Polokwane,South Africa,Office Supplies,Paper,Paper - Plus 689,5,115.71,0.28,416.04,129.9,67.55
ZA-2024-104123,2024-07-26,2024-07-27,Standard Class,Tshepo Mahlangu,Consumer,Mpumalanga,Mbombela,South Africa,Office Supplies,Labels,Labels - Lite 177,1,84.53,0.15,71.85,30.92,15.7
ZA-2024-102653,01.10.2024,03.10.2024,First Class,Pieter Zulu,Home Office,Western Cape,George,South Africa,Technology,Laptops,Laptops - Plus 120,4,10457.29,0.03,40506.19,,6850.15
ZA-2024-102513,2024-11-28,2024-11-30,First Class,Wendy Radebe,Consumer,Kwazulu Natal,Pietermaritzburg,South Africa,Technology,Monitors,Monitors - Pro 988,2,7972.35,0.42,9309.78,414.33,-66.82
ZA-2023-100835,2023-10-31,11/02/2023,Same Day,Carmen Khumalo,Consumer,Free State,Welkom,South Africa,Furniture,Bookcases,Bookcases - Pro 774,8,473.56,0.05,3583.36,113.63,223.26
ZA-2023-102208,17.06.2023,2023-06-20,First Class,Annelie Steyn,Home Office,North West,Mahikeng,South Africa,office supplies,Labels,Labels - Standard 926,4,78.58,0.09,285.92,98.18,
ZA-2023-105485,2023-09-19,2023-09-21,Standard Class,Carmen Steyn,CONSUMER,Northern Cape,Upington,South Africa,Technology,Accessories,Accessories - Plus 834,2,397.72,0.05,755.68,114.03,213.78
ZA-2022-103657,03/22/2022,2022-03-26,Second Class,Lerato Mahlangu,Home Office,Limpopo,Tzaneen,South Africa,Furniture,Desks,Desks - Basic 921,1,5033.43,0.2,4026.74,260.11,-42.3
ZA-2024-103570,11/07/2024,2024-11-11,Standard Class,Kagiso Steyn,Corporate,KwaZulu-Natal,Pietermaritzburg,South Africa,Furniture,Office Chairs,Office Chairs - Basic 641,5,2412.0,0.25,9072.67,280.72,-363.25
ZA-2024-104546,2024-03-19,03/21/2024,First Class,Dineo Steyn,Consumer,Gauteng,Pretoria,South Africa,Furniture,Sofas,Sofas - Pro 652,4,5744.89,0.0,22979.57,469.56,733.06
ZA-2023-101745,2023-06-02,2023-06-07,First Class,Nomvula Mahlangu,Consumer,Northern Cape,Kimberley,South Africa,Furniture,Bookcases,Bookcases - Lite 363,1,1151.69,0.06,1078.28,121.99,75.13
ZA-2022-104025,2022-05-05,2022-05-07,Second Class,Andile Van der Merwe,Corporate,mpumalanga,Witbank,South Africa,Office Supplies,Paper,Paper - Standard 534,2,133.24,0.1,239.82,29.66,57.49
ZA-2023-101370,2023-08-09,2023-08-14,Second Class,Wendy Botha,Corporate,-,Tzaneen,South Africa,Office Supplies,Stationery,Stationery - Plus 787,2,48.68,0.0,97.35,37.78,31.99
ZA-2022-100547,2022-05-15,2022-05-19,First Class,Tshepo Coetzee,Consumer,Western Cape,George,South Africa,FURNITURE,Storage Cabinets,Storage Cabinets - Plus 574,2,3352.93,0.1,6035.27,156.34,-134.47
ZA-2022-106412,2022-08-07,2022-08-12,Second Class,Zanele Khumalo,Home Office,Free State,Welkom,South Africa,Technology,Monitors,Monitors - Pro 616,2,4502.96,0.1,8105.33,222.41,1534.98
ZA-2022-104496,2022-09-15,2022-09-20,Standard Class,Karabo Zulu,Consumer,Limpopo,Polokwane,South Africa,Office Supplies,Paper,Paper - Lite 827,5,129.41,0.05,614.7,151.67,195.3
ZA-2024-100493,19.02.2024,2024-02-26,First Class,Mpho Dlamini,Corporate,Free State,Bloemfontein,South Africa,Furniture,Desks,Desks - Lite 525,1,6516.39,0.45,3584.01,180.12,-545.2
ZA-2023-102171,10/21/2023,2023-10-26,First Class,Johan Fourie,Consumer,North West,Mahikeng,South Africa,Office Supplies,Paper,Paper - Plus 615,4,69.69,0.09,254.72,41.12,60.15
ZA-2022-101184,07/16/2022,2022-07-23,First Class,Rudzani Mokwena,CONSUMER,Limpopo,Tzaneen,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 831,3,955.21,0.45,1576.1,108.61,166.62
ZA-2022-103143,31-Dec-2022,2023-01-02,Standard Class,Rudzani Nkosi,Corporate,Mpumalanga,Mbombela,South Africa,Office Supplies,Printer Ink,Printer Ink - Basic 828,1,559.46,0.24,427.64,48.18,100.41
ZA-2023-101751,17-Feb-2023,21.02.2023,Same Day,Andile Mokwena,Corporate,Free State,Bloemfontein,South Africa,Office Supplies,Printer Ink,Printer Ink - Basic 314,4,338.93,0.3,949.0,194.5,167.34
ZA-2023-103986,2023-11-12,2023-11-17,Second Class,Thabo Du Toit,Home Office,Free State,Welkom,South Africa,OFFICE SUPPLIES,Printer Ink,Printer Ink - Standard 912,2,1201.13,0.16,2023.01,82.63,561.96
ZA-2022-103811,2022-08-20,2022-08-27,Second Class,Tshepo Radebe,CONSUMER,mpumalanga,Mbombela,South Africa,Technology,  Smartphones  ,Smartphones - Pro 625,1,9633.83,0.05,9152.14,165.55,1857.11
ZA-2023-102612,2023-05-31,2023-06-02,Second Class,Sibusiso Van der Merwe,Consumer,Northern Cape,Upington,South Africa,Office Supplies,  Binders  ,Binders - Plus 384,2,172.36,0.1,310.25,68.48,64.0
ZA-2022-103346,2022-10-21,24.10.2022,Second Class,Pieter Botha,Consumer,Northern Cape,Upington,South Africa,Office Supplies,Stationery,Stationery - Pro 149,3,71.58,0.04,205.78,130.63,48.71
ZA-2024-102072,2024-05-03,07-May-2024,Standard Class,Johan Mahlangu,Consumer,FS,Bloemfontein,South Africa,technology,Networking,Networking - Basic 486,2,789.55,0.05,R1500.15,60.69,319.1
ZA-2024-101442,2024-07-16,2024-07-18,Same Day,Wendy Maseko,CORPORATE,Eastern Cape,East London,South Africa,Office Supplies,Stationery,Stationery - Lite 252,4,234.84,0.1,845.42,57.78,223.64
ZA-2023-103395,25/05/2023,2023-05-30,Same Day,Rudzani Mokwena,Consumer,Limpopo,Polokwane,South Africa,Office Supplies,Stationery,Stationery - Basic 577,1,58.52,0.1,52.67,117.26,12.9
ZA-2024-104705,2024-12-18,,Same Day,Precious Zulu,Consumer,North West,Rustenburg,South Africa,Office Supplies,Paper,Paper - Lite 873,1,42.23,0.22,32.82,106.07,6.26
ZA-2024-100561,07.08.2024,2024-08-09,Second Class,Lindiwe Dlamini,CONSUMER,Eastern Cape,East London,South Africa,Furniture,Bookcases,Bookcases - Plus 591,1,1178.17,0.2,942.53,182.84,-8.32
ZA-2022-102350,20.12.2022,21/12/2022,Standard Class,Precious Van der Merwe,Consumer,Northern Cape,Kimberley,South Africa,Office Supplies,Stationery,Stationery - Standard 704,4,143.81,0.24,436.75,109.8,74.15
ZA-2023-103947,2023-04-20,27-Apr-2023,Same Day,Sipho Coetzee,Consumer,Northern Cape,Upington,South Africa,OFFICE SUPPLIES,Labels,Labels - Standard 440,2,119.31,0.6,R95.45,81.3,-2.51
ZA-2023-106042,18.12.2023,22-Dec-2023,Standard Class,Karabo Steyn,Corporate,Gauteng,Sandton,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Pro 485,1,1158.69,0.22,898.38,N/A,-88.09
ZA-2022-105741,2022-10-19,22/10/2022,Second Class,karabo pretorius,Consumer,Free State,Bloemfontein,South Africa,Technology,Monitors,Monitors - Plus 695,3,2530.34,0.15,6456.38,213.66,914.98
ZA-2024-104956,08/05/2024,2024-05-11,Same Day,Tshepo Coetzee,Consumer,Western Cape,Stellenbosch,South Africa,Technology,Smartphones,Smartphones - Standard 787,2,18990.75,0.0,37981.5,738.83,6904.01
ZA-2022-101091,17-Oct-2022,10/18/2022,Second Class,dineo naidoo,Corporate,Western Cape,Cape Town,South Africa,Technology,Laptops,Laptops - Pro 971,3,10425.4,0.1,28147.87,555.88,4631.8
ZA-2024-102905,2024-12-02,2024-12-03,First Class,Karabo Radebe,Consumer,Northern Cape,Kimberley,South Africa,Office Supplies,Binders,Binders - Lite 194,1,171.18,0.34,113.22,149.68,11.12
